context_class,date_folder,exp,assigned_location,channel,file_num,start_time_file_sec,stop_time_file_sec,duration_ms,start_time_real,next_call_type,next_call_gap_ms,next_call_start_time_file_sec,bout_id,bout_position,bout_size
inword_handpicked,2025_03,235,underground,30,96,209.395712,209.421952,26.240000000001373,2025-03-22 05:14:19.395712000,stacks,7.936,209.429888,5015,2,2
inword_handpicked,2025_03,235,underground,30,96,216.875904,216.91916,43.25600000001373,2025-03-22 05:14:26.875904000,stacks,18.824,216.937984,5022,1,1
inword_handpicked,2025_03,235,underground,30,96,223.576832,223.615616,38.7839999999926,2025-03-22 05:14:33.576832000,stacks,19.328000000000003,223.634944,5028,1,1
inword_handpicked,2025_03,235,underground,30,96,225.875584,225.955448,79.86399999998639,2025-03-22 05:14:35.875584000,stacks,18.311999999999998,225.97376,5031,1,1
inword_handpicked,2025_03,235,underground,30,96,226.815104,226.923648,108.54399999999487,2025-03-22 05:14:36.815104000,stacks,4.096,226.927744,5033,1,1
inword_handpicked,2025_03,235,underground,30,96,227.265536,227.334776,69.24000000000774,2025-03-22 05:14:37.265536000,stacks,20.488,227.355264,5034,1,1
inword_handpicked,2025_03,235,underground,30,96,227.827328,227.868152,40.82400000001485,2025-03-22 05:14:37.827328000,stacks,9.48,227.877632,5036,1,1
inword_handpicked,2025_03,235,underground,30,96,228.098432,228.126848,28.41599999999289,2025-03-22 05:14:38.098432000,stacks,4.736001,228.131584,5037,1,1
inword_handpicked,2025_03,235,underground,30,96,228.722816,228.7712,48.38399999999865,2025-03-22 05:14:38.722816000,stacks,23.808,228.795008,5039,1,1
inword_handpicked,2025_03,235,underground,30,96,229.640832,229.675896,35.064000000005535,2025-03-22 05:14:39.640832000,stacks,14.088,229.689984,5042,1,1
inword_handpicked,2025_03,235,underground,30,96,241.887872,241.927928,40.056000000021186,2025-03-22 05:14:51.887872000,stacks,12.168,241.940096,5051,1,1
inword_handpicked,2025_03,235,underground,30,96,243.188224,243.229432,41.20800000001168,2025-03-22 05:14:53.188224000,stacks,13.064,243.242496,5054,1,1
inword_handpicked,2025_03,235,underground,30,98,275.926912,275.968512,41.59999999995989,2025-03-22 05:27:25.926912000,stacks,47.999999,276.016512,5071,1,1
inword_handpicked,2025_03,235,underground,30,98,291.112064,291.137152,25.0880000000393,2025-03-22 05:27:41.112064000,stacks,32.256,291.169408,5074,1,1
inword_handpicked,2025_03,235,underground,30,98,302.471936,302.524152,52.21599999998716,2025-03-22 05:27:52.471936000,stacks,7.688001,302.53184,5081,1,1
inword_handpicked,2025_03,235,underground,30,98,328.64128,328.675712,34.431999999981144,2025-03-22 05:28:18.641280000,stacks,33.024,328.708736,5084,1,1
inword_handpicked,2025_03,235,underground,30,98,329.829376,329.872896,43.52000000000089,2025-03-22 05:28:19.829376000,stacks,2.048,329.874944,5085,1,1
inword_handpicked,2025_03,235,underground,30,98,335.97248,336.016768,44.287999999994554,2025-03-22 05:28:25.972480000,stacks,4.096,336.020864,5088,1,1
inword_handpicked,2025_03,235,underground,30,98,339.08608,339.154048,67.96800000000758,2025-03-22 05:28:29.086080000,stacks,6.144,339.160192,5089,1,1
inword_handpicked,2025_03,235,underground,30,98,345.29536,345.33184,36.47999999998319,2025-03-22 05:28:35.295360000,stacks,3.456,345.335296,5092,1,1
inword_handpicked,2025_03,235,underground,30,98,346.57664,346.602872,26.23199999999315,2025-03-22 05:28:36.576640000,stacks,14.088,346.61696,5093,1,1
inword_handpicked,2025_03,235,underground,30,98,347.159296,347.19308,33.78400000002557,2025-03-22 05:28:37.159296000,stacks,20.104,347.213184,5094,1,1
inword_handpicked,2025_03,235,underground,30,98,353.183872,353.231872,48.00000000000182,2025-03-22 05:28:43.183872000,stacks,1.536,353.233408,5097,1,1
inword_handpicked,2025_03,235,underground,30,99,1.573248,1.62636,53.11200000000005,2025-03-22 05:28:51.573248000,stacks,11.016,1.637376,5100,1,1
inword_handpicked,2025_03,235,underground,30,99,3.697792,3.747968,50.176,2025-03-22 05:28:53.697792000,stacks,20.608,3.768576,5103,1,1
inword_handpicked,2025_03,235,underground,30,99,34.744832,34.773496,28.663999999999135,2025-03-22 05:29:24.744832000,stacks,7.432,34.780928,5110,1,1
inword_handpicked,2025_03,235,underground,30,99,66.180736,66.193912,13.176000000001409,2025-03-22 05:29:56.180736000,stacks,37.768,66.23168,5115,1,1
inword_handpicked,2025_03,235,underground,30,99,66.801152,66.823936,22.78400000000147,2025-03-22 05:29:56.801152000,stacks,17.919999999999998,66.841856,5116,2,2
inword_handpicked,2025_03,235,underground,30,99,67.153792,67.175424,21.632000000010976,2025-03-22 05:29:57.153792000,stacks,33.024,67.208448,5117,1,1
inword_handpicked,2025_03,235,underground,30,99,67.788032,67.815808,27.77600000000291,2025-03-22 05:29:57.788032000,stacks,0.64,67.816448,5119,1,1
inword_handpicked,2025_03,235,underground,30,99,68.060416,68.101888,41.47199999999884,2025-03-22 05:29:58.060416000,stacks,0.128,68.102016,5120,1,1
inword_handpicked,2025_03,235,underground,30,99,68.712576,68.77644,63.86399999999526,2025-03-22 05:29:58.712576000,stacks,13.96,68.7904,5121,1,1
inword_handpicked,2025_03,235,underground,30,99,77.451392,77.482752,31.360000000006494,2025-03-22 05:30:07.451392000,stacks,34.303999000000005,77.517056,5127,1,1
inword_handpicked,2025_03,235,underground,30,99,79.933184,79.951232,18.04800000000739,2025-03-22 05:30:09.933184000,stacks,1.664,79.952896,5131,1,1
inword_handpicked,2025_03,235,underground,30,99,80.184448,80.221312,36.863999999994235,2025-03-22 05:30:10.184448000,stacks,25.343999999999998,80.246656,5132,1,1
inword_handpicked,2025_03,235,underground,30,99,80.87744,80.937848,60.407999999995354,2025-03-22 05:30:10.877440000,stacks,9.863999999999999,80.947712,5133,1,1
inword_handpicked,2025_03,235,underground,30,99,156.79616,156.81728,21.120000000024675,2025-03-22 05:31:26.796160000,stacks,2.56,156.81984,5141,1,1
inword_handpicked,2025_03,235,underground,30,100,79.42144,79.451384,29.944000000000415,2025-03-22 05:36:09.421440000,stacks,11.655999999999999,79.46304,5149,1,1
inword_handpicked,2025_03,235,underground,30,100,196.845184,196.86528,20.09600000002365,2025-03-22 05:38:06.845184000,stacks,23.424,196.888704,5151,1,1
inword_handpicked,2025_03,235,underground,30,103,247.545344,247.5968,51.45600000000172,2025-03-22 05:56:57.545344000,stacks,4.4799999999999995,247.60128,5192,1,1
inword_handpicked,2025_03,235,underground,30,103,248.455936,248.485504,29.567999999983385,2025-03-22 05:56:58.455936000,stacks,12.544,248.498048,5194,1,1
inword_handpicked,2025_03,235,underground,30,103,249.8048,249.864448,59.648000000009915,2025-03-22 05:56:59.804800000,stacks,21.248,249.885696,5196,1,1
inword_handpicked,2025_03,235,underground,30,103,255.81504,255.867648,52.60799999999222,2025-03-22 05:57:05.815040000,stacks,2.6879999999999997,255.870336,5208,1,1
inword_handpicked,2025_03,235,underground,30,103,256.444032,256.509568,65.5360000000087,2025-03-22 05:57:06.444032000,stacks,0.896,256.510464,5210,1,1
inword_handpicked,2025_03,235,underground,30,103,257.026296,257.072896,46.60000000001219,2025-03-22 05:57:07.026296000,stacks,0.256,257.073152,5212,1,1
inword_handpicked,2025_03,235,underground,30,103,260.818176,260.857728,39.55200000001469,2025-03-22 05:57:10.818176000,stacks,4.736,260.862464,5220,1,1
inword_handpicked,2025_03,235,underground,30,104,167.940352,167.989632,49.280000000010205,2025-03-22 06:01:37.940352000,stacks,1.024,167.990656,5224,1,1
inword_handpicked,2025_03,235,underground,30,104,171.947776,171.984512,36.735999999990554,2025-03-22 06:01:41.947776000,stacks,10.751999999999999,171.995264,5228,1,1
inword_handpicked,2025_03,235,underground,30,104,173.908608,174.036736,128.1280000000038,2025-03-22 06:01:43.908608000,stacks,0.896,174.037632,5230,1,1
inword_handpicked,2025_03,235,underground,30,104,195.639808,195.679744,39.93600000001152,2025-03-22 06:02:05.639808000,stacks,2.3040000000000003,195.682048,5234,1,1
inword_handpicked,2025_03,235,underground,30,104,196.891392,196.927608,36.21599999999603,2025-03-22 06:02:06.891392000,stacks,9.736,196.937344,5237,1,1
bout_member,2025_03,235,underground,30,105,296.682624,296.7328,50.17600000002176,2025-03-22 06:09:46.682624000,warble,97.024,,5259,8,9
bout_member,2025_03,235,underground,30,108,170.556672,170.597752,41.08000000002221,2025-03-22 06:25:40.556672000,warble,64.776,,5284,3,7
bout_member,2025_03,235,underground,30,111,172.270976,172.29888,27.90400000000659,2025-03-22 06:43:42.270976000,warble,79.488,,5335,2,7
bout_member,2025_03,235,underground,30,111,172.498816,172.546552,47.735999999986234,2025-03-22 06:43:42.498816000,warble,76.936,,5335,4,7
inword_handpicked,2025_03,235,underground,30,112,102.05824,102.099712,41.47199999999884,2025-03-22 06:48:32.058240000,stacks,42.624,102.142336,5349,1,1
bout_member,2025_03,235,arena_1,10,114,116.75776,116.806016,48.25599999999497,2025-03-22 07:00:46.757760000,warble,149.376,,1398,3,6
bout_member,2025_03,235,arena_1,10,114,117.14496,117.227136,82.17600000000402,2025-03-22 07:00:47.144960000,warble,160.64000000000001,,1398,5,6
bout_member,2025_03,235,arena_2,20,114,117.17248,117.227,54.52000000001078,2025-03-22 07:00:47.172480000,warble,146.696,,2685,4,5
bout_member,2025_03,235,arena_2,20,114,117.373696,117.407352,33.65600000000768,2025-03-22 07:00:47.373696000,high-freq,107.272,,2685,5,5
inword_handpicked,2025_03,235,arena_2,20,114,171.801856,171.822456,20.600000000001728,2025-03-22 07:01:41.801856000,stacks,24.968,171.847424,2687,1,1
bout_member,2025_03,235,underground,30,116,3.017856,3.12128,103.42399999999996,2025-03-22 07:10:53.017856000,warble,111.744,,5391,4,6
bout_member,2025_03,235,underground,30,116,3.233024,3.273728,40.70400000000029,2025-03-22 07:10:53.233024000,warble,90.24,,5391,5,6
bout_member,2025_03,235,underground,30,116,6.464896,6.526208,61.311999999999145,2025-03-22 07:10:56.464896000,warble,165.24800000000002,,5393,9,13
bout_member,2025_03,235,underground,30,116,6.984064,7.030904,46.83999999999955,2025-03-22 07:10:56.984064000,warble,150.28,,5393,11,13
inword_handpicked,2025_03,235,underground,30,117,190.063104,190.122232,59.12799999998697,2025-03-22 07:20:00.063103999,stacks,25.352,190.147584,5428,1,1
bout_member,2025_03,235,arena_1,10,117,347.132928,347.162232,29.304000000024644,2025-03-22 07:22:37.132927999,high-freq,1215.4959999999999,,1564,7,7
bout_member,2025_03,235,arena_1,10,120,51.88864,51.939328,50.688000000000955,2025-03-22 07:35:41.888640000,warble,77.568,,1617,2,5
bout_member,2025_03,235,arena_1,10,120,52.151808,52.176888,25.07999999999555,2025-03-22 07:35:42.151808000,warble,165.768,,1617,4,5
bout_member,2025_03,235,underground,30,121,210.03584,210.051456,15.615999999994301,2025-03-22 07:44:20.035840000,high-freq,74.624,,5447,1,5
bout_member,2025_03,235,underground,30,121,210.249472,210.275448,25.97600000001421,2025-03-22 07:44:20.249472000,warble,59.912,,5447,2,5
inword_handpicked,2025_03,235,underground,30,125,15.938048,15.984128,46.0799999999999,2025-03-22 08:05:05.938048000,stacks,0.64,15.984768,5496,2,2
bout_member,2025_03,235,arena_1,10,129,349.27296,349.313784,40.82399999998643,2025-03-22 08:34:39.272960000,warble,62.343999999999994,,1735,1,5
bout_member,2025_03,235,underground,30,130,36.582272,36.638072,55.79999999999785,2025-03-22 08:35:26.582272000,warble,105.224,,5546,4,6
bout_member,2025_03,235,underground,30,130,36.89472,36.936064,41.34400000000227,2025-03-22 08:35:26.894720000,high-freq,257.152,,5546,6,6
bout_member,2025_03,235,arena_1,10,130,60.945024,60.99084,45.81600000000208,2025-03-22 08:35:50.945024000,warble,175.112,,1750,3,6
bout_member,2025_03,235,arena_1,10,130,63.619968,63.633784,13.815999999998496,2025-03-22 08:35:53.619968000,warble,95.368,,1752,5,6
bout_member,2025_03,235,underground,30,130,94.998656,95.047808,49.152000000006524,2025-03-22 08:36:24.998656000,warble,86.272,,5560,3,8
bout_member,2025_03,235,arena_1,10,131,220.26432,220.38476,120.4400000000021,2025-03-22 08:44:30.264320000,warble,82.568,,1804,3,10
bout_member,2025_03,235,arena_1,10,131,220.564864,220.618752,53.8880000000006,2025-03-22 08:44:30.564864000,warble,81.92,,1804,5,10
bout_member,2025_03,235,underground,30,134,198.32,198.344952,24.952000000013186,2025-03-22 09:02:08.320000000,warble,75.91199999999999,,5637,3,11
bout_member,2025_03,235,underground,30,134,198.595072,198.647544,52.472000000022945,2025-03-22 09:02:08.595072000,warble,66.18400000000001,,5637,5,11
bout_member,2025_03,235,underground,30,134,199.003904,199.02988,25.97599999998579,2025-03-22 09:02:09.003904000,warble,78.60000000000001,,5637,8,11
bout_member,2025_03,235,underground,30,134,202.932608,203.022592,89.98400000001539,2025-03-22 09:02:12.932608000,warble,91.00800000000001,,5640,9,11
bout_member,2025_03,235,underground,30,134,205.4656,205.501688,36.08800000000656,2025-03-22 09:02:15.465600000,warble,112.39200000000001,,5642,6,7
bout_member,2025_03,235,underground,30,134,208.582144,208.665592,83.44800000000419,2025-03-22 09:02:18.582144000,warble,138.888,,5647,6,7
inword_handpicked,2025_03,235,underground,30,136,165.640832,165.680896,40.06400000000099,2025-03-22 09:13:35.640832000,stacks,49.92,165.730816,5695,1,1
inword_handpicked,2025_03,235,underground,30,136,167.293184,167.332984,39.800000000013824,2025-03-22 09:13:37.293184000,stacks,7.047999999999999,167.340032,5697,1,1
inword_handpicked,2025_03,235,underground,30,136,181.826176,181.847168,20.992000000006783,2025-03-22 09:13:51.826176000,stacks,24.32,181.871488,5713,1,1
inword_handpicked,2025_03,235,underground,30,136,182.1952,182.22336,28.16000000001395,2025-03-22 09:13:52.195200000,stacks,1.408,182.224768,5714,1,1
bout_member,2025_03,235,underground,30,136,200.842624,200.901368,58.74399999999014,2025-03-22 09:14:10.842624000,warble,161.28799999999998,,5731,2,9
bout_member,2025_03,235,underground,30,136,201.679488,201.708536,29.048000000017282,2025-03-22 09:14:11.679488000,warble,92.55199999999999,,5731,7,9
inword_handpicked,2025_03,235,underground,30,136,207.60384,207.631232,27.39200000002029,2025-03-22 09:14:17.603840000,stacks,12.032,207.643264,5737,1,1
inword_handpicked,2025_03,235,underground,30,139,101.091712,101.148672,56.960000000003674,2025-03-22 09:30:31.091712000,stacks,14.72,101.163392,5778,1,1
bout_member,2025_03,235,underground,30,139,103.564544,103.594368,29.824000000004958,2025-03-22 09:30:33.564544000,warble,90.752,,5781,3,5
bout_member,2025_03,235,underground,30,139,104.391296,104.438136,46.8400000000031,2025-03-22 09:30:34.391296000,warble,71.176,,5782,3,6
bout_member,2025_03,235,underground,30,139,104.509312,104.549376,40.06400000000099,2025-03-22 09:30:34.509312000,warble,65.152,,5782,4,6
bout_member,2025_03,235,underground,30,139,104.72192,104.75008,28.15999999999974,2025-03-22 09:30:34.721920000,high-freq,236.416,,5782,6,6
bout_member,2025_03,235,underground,30,139,106.439808,106.48972,49.912000000006174,2025-03-22 09:30:36.439808000,warble,87.048,,5783,8,13
bout_member,2025_03,235,underground,30,139,107.115776,107.144832,29.055999999997084,2025-03-22 09:30:37.115776000,warble,429.568,,5783,13,13
inword_handpicked,2025_03,235,underground,30,139,116.421504,116.457464,35.96000000000288,2025-03-22 09:30:46.421504000,stacks,41.352,116.498816,5791,1,1
inword_handpicked,2025_03,235,underground,30,139,117.809792,117.874304,64.51199999999346,2025-03-22 09:30:47.809792000,stacks,21.631999999999998,117.895936,5793,1,1
inword_handpicked,2025_03,235,underground,30,139,119.740672,119.77152,30.84799999999177,2025-03-22 09:30:49.740672000,stacks,6.528,119.778048,5795,2,2
inword_handpicked,2025_03,235,underground,30,139,141.755392,141.788416,33.02400000001171,2025-03-22 09:31:11.755392000,stacks,0.256,141.788672,5819,1,2
inword_handpicked,2025_03,235,underground,30,139,142.86912,142.9056,36.47999999998319,2025-03-22 09:31:12.869120000,stacks,1.792,142.907392,5822,1,2
inword_handpicked,2025_03,235,underground,30,139,180.966272,181.02016,53.8880000000006,2025-03-22 09:31:50.966272000,stacks,2.432,181.022592,5873,1,1
inword_handpicked,2025_03,235,underground,30,139,190.200704,190.226176,25.47200000000771,2025-03-22 09:32:00.200704000,stacks,16.639999999999997,190.242816,5887,2,2
inword_handpicked,2025_03,235,underground,30,139,190.55616,190.578944,22.78400000000147,2025-03-22 09:32:00.556160000,stacks,17.663999999999998,190.596608,5888,1,1
inword_handpicked,2025_03,235,underground,30,140,34.415488,34.431616,16.127999999994813,2025-03-22 09:35:24.415488000,stacks,33.279999999999994,34.464896,5956,1,1
inword_handpicked,2025_03,235,underground,30,142,320.998912,321.040256,41.34399999998095,2025-03-22 09:52:10.998912000,stacks,6.656,321.046912,5995,1,1
inword_handpicked,2025_03,235,underground,30,143,21.59744,21.614848,17.407999999999646,2025-03-22 09:53:11.597440000,stacks,15.616,21.630464,6017,1,1
inword_handpicked,2025_03,235,underground,30,143,21.92448,21.957752,33.27200000000019,2025-03-22 09:53:11.924480000,stacks,28.168,21.98592,6018,1,1
inword_handpicked,2025_03,235,underground,30,143,28.154112,28.201208,47.095999999999805,2025-03-22 09:53:18.154112000,stacks,20.872,28.22208,6028,1,1
inword_handpicked,2025_03,235,underground,30,143,28.474752,28.506104,31.352000000001823,2025-03-22 09:53:18.474752000,stacks,34.824,28.540928,6029,1,1
inword_handpicked,2025_03,235,underground,30,143,32.65856,32.685824,27.263999999995292,2025-03-22 09:53:22.658560000,stacks,9.088000000000001,32.694912,6032,1,2
inword_handpicked,2025_03,235,underground,30,143,41.326848,41.387768,60.92000000000297,2025-03-22 09:53:31.326848000,stacks,16.648,41.404416,6043,1,1
inword_handpicked,2025_03,235,underground,30,143,60.5024,60.548352,45.95199999999977,2025-03-22 09:53:50.502399999,stacks,11.136,60.559488,6062,1,1
inword_handpicked,2025_03,235,underground,30,143,64.288376,64.366336,77.96000000000447,2025-03-22 09:53:54.288376000,stacks,1.792,64.368128,6067,1,1
inword_handpicked,2025_03,235,underground,30,143,68.101376,68.133496,32.11999999999193,2025-03-22 09:53:58.101376000,stacks,19.08,68.152576,6072,1,1
inword_handpicked,2025_03,235,underground,30,143,112.62592,112.665984,40.06400000000099,2025-03-22 09:54:42.625920000,stacks,20.096,112.68608,6083,1,1
inword_handpicked,2025_03,235,underground,30,143,118.045696,118.115712,70.01599999999542,2025-03-22 09:54:48.045696000,stacks,41.216,118.156928,6093,1,1
inword_handpicked,2025_03,235,underground,30,143,118.762112,118.828032,65.91999999999132,2025-03-22 09:54:48.762112000,stacks,1.28,118.829312,6095,1,1
inword_handpicked,2025_03,235,underground,30,145,299.363968,299.394176,30.208000000016,2025-03-22 10:09:49.363968000,stacks,3.072,299.397248,6114,1,1
bout_member,2025_03,235,underground,30,150,41.877632,42.007552,129.91999999999848,2025-03-22 10:35:31.877632000,warble,179.2,,6127,4,5
inword_handpicked,2025_03,235,underground,30,152,131.2768,131.325952,49.15199999999231,2025-03-22 10:49:01.276800000,stacks,17.663999999999998,131.343616,6183,1,2
inword_handpicked,2025_03,235,underground,30,152,131.474176,131.49824,24.064000000009855,2025-03-22 10:49:01.474176000,stacks,3.456,131.501696,6183,2,2
inword_handpicked,2025_03,235,underground,30,152,131.546112,131.579776,33.6640000000159,2025-03-22 10:49:01.546112000,stacks,28.8,131.608576,6184,1,1
inword_handpicked,2025_03,235,underground,30,154,166.092032,166.206592,114.56000000001154,2025-03-22 11:01:36.092032000,stacks,36.224,166.242816,6228,1,1
inword_handpicked,2025_03,235,underground,30,154,170.305664,170.357888,52.223999999995385,2025-03-22 11:01:40.305664000,stacks,23.168000000000003,170.381056,6233,3,3
inword_handpicked,2025_03,235,underground,30,154,180.941568,180.966144,24.576000000024578,2025-03-22 11:01:50.941568000,stacks,2.176,180.96832,6239,1,1
inword_handpicked,2025_03,235,underground,30,154,181.315328,181.357696,42.3680000000104,2025-03-22 11:01:51.315328000,stacks,8.576,181.366272,6240,1,1
inword_handpicked,2025_03,235,underground,30,154,191.188224,191.264,75.77600000001894,2025-03-22 11:02:01.188224000,stacks,6.656,191.270656,6246,1,1
inword_handpicked,2025_03,235,underground,30,154,192.358912,192.447872,88.95999999998594,2025-03-22 11:02:02.358912000,stacks,4.096,192.451968,6248,1,1
inword_handpicked,2025_03,235,underground,30,154,198.881792,198.895224,13.432000000022981,2025-03-22 11:02:08.881792000,stacks,38.408,198.933632,6257,1,1
inword_handpicked,2025_03,235,underground,30,154,211.866368,211.898488,32.11999999999193,2025-03-22 11:02:21.866368000,stacks,11.912,211.9104,6263,1,1
inword_handpicked,2025_03,235,underground,30,154,215.707136,215.8048,97.66400000000885,2025-03-22 11:02:25.707136000,stacks,12.671999999999999,215.817472,6266,1,1
inword_handpicked,2025_03,235,underground,30,154,219.631616,219.671808,40.19199999999046,2025-03-22 11:02:29.631616000,stacks,0.128,219.671936,6268,2,2
inword_handpicked,2025_03,235,underground,30,155,84.903296,84.935424,32.128000000000156,2025-03-22 11:06:14.903296000,stacks,8.704,84.944128,6305,1,1
inword_handpicked,2025_03,235,underground,30,155,151.342848,151.385728,42.8799999999967,2025-03-22 11:07:21.342848000,stacks,0.256,151.385984,6330,1,1
inword_handpicked,2025_03,235,underground,30,155,239.793024,239.845624,52.59999999998399,2025-03-22 11:08:49.793024000,stacks,5.128,239.850752,6332,1,1
inword_handpicked,2025_03,235,underground,30,156,250.640768,250.671104,30.33600000000547,2025-03-22 11:15:00.640768000,stacks,4.352,250.675456,6349,1,1
inword_handpicked,2025_03,235,underground,30,156,253.611904,253.675904,63.99999999999295,2025-03-22 11:15:03.611904000,stacks,2.432,253.678336,6352,1,1
inword_handpicked,2025_03,235,underground,30,156,265.141504,265.219704,78.19999999998117,2025-03-22 11:15:15.141504000,stacks,5.256,265.22496,6358,1,2
inword_handpicked,2025_03,235,underground,30,156,281.9584,282.022648,64.24800000002051,2025-03-22 11:15:31.958400000,stacks,7.047999999999999,282.029696,6371,1,1
inword_handpicked,2025_03,235,underground,30,156,284.920832,284.955136,34.30399999996325,2025-03-22 11:15:34.920832000,stacks,25.472,284.980608,6373,1,1
inword_handpicked,2025_03,235,underground,30,156,287.906432,287.950592,44.15999999997666,2025-03-22 11:15:37.906432000,stacks,2.816,287.953408,6376,1,1
inword_handpicked,2025_03,235,underground,30,156,301.261696,301.28768,25.984000000050855,2025-03-22 11:15:51.261695999,stacks,19.968,301.307648,6390,1,1
inword_handpicked,2025_03,235,underground,30,156,302.805248,302.89664,91.39199999998482,2025-03-22 11:15:52.805248000,stacks,15.872,302.912512,6392,1,1
inword_handpicked,2025_03,235,underground,30,156,315.516544,315.578368,61.82400000000143,2025-03-22 11:16:05.516544000,stacks,3.2,315.581568,6401,1,1
inword_handpicked,2025_03,235,underground,30,156,328.029952,328.080896,50.94400000001542,2025-03-22 11:16:18.029952000,stacks,19.712,328.100608,6412,1,1
inword_handpicked,2025_03,235,underground,30,156,333.381632,333.430656,49.02399999997442,2025-03-22 11:16:23.381632000,stacks,20.864,333.45152,6416,1,1
inword_handpicked,2025_03,235,underground,30,156,334.401792,334.482432,80.6400000000167,2025-03-22 11:16:24.401792000,stacks,14.848,334.49728,6418,1,1
inword_handpicked,2025_03,235,underground,30,156,342.666368,342.747128,80.75999999999794,2025-03-22 11:16:32.666368000,stacks,16.52,342.763648,6422,1,1
inword_handpicked,2025_03,235,underground,30,156,344.086528,344.145664,59.136000000023614,2025-03-22 11:16:34.086528000,stacks,7.680000000000001,344.153344,6425,1,1
inword_handpicked,2025_03,235,underground,30,157,294.730496,294.804736,74.23999999997477,2025-03-22 11:21:44.730496000,stacks,0.256,294.804992,6471,1,1
inword_handpicked,2025_03,235,underground,30,157,296.796288,296.883968,87.67999999997755,2025-03-22 11:21:46.796288000,stacks,14.848,296.898816,6475,1,1
inword_handpicked,2025_03,235,underground,30,158,31.800832,31.837824,36.99200000000147,2025-03-22 11:23:21.800832000,stacks,37.248000000000005,31.875072,6512,1,1
inword_handpicked,2025_03,235,underground,30,158,32.85632,32.898944,42.62400000000355,2025-03-22 11:23:22.856320000,stacks,3.584,32.902528,6514,2,2
inword_handpicked,2025_03,235,underground,30,158,34.05632,34.128256,71.93600000000089,2025-03-22 11:23:24.056320000,stacks,46.080000000000005,34.174336,6516,1,1
inword_handpicked,2025_03,235,underground,30,158,46.605312,46.642816,37.50400000000553,2025-03-22 11:23:36.605312000,stacks,1.536,46.644352,6526,1,1
inword_handpicked,2025_03,235,underground,30,158,49.503488,49.592312,88.82400000000246,2025-03-22 11:23:39.503488000,stacks,21.0,49.613312,6529,1,1
inword_handpicked,2025_03,235,underground,30,158,59.095424,59.127808,32.38400000000041,2025-03-22 11:23:49.095424000,stacks,12.16,59.139968,6535,1,1
inword_handpicked,2025_03,235,underground,30,158,79.981568,80.001656,20.088000000001216,2025-03-22 11:24:09.981568000,stacks,1.544,80.0032,6549,1,1
inword_handpicked,2025_03,235,underground,30,158,80.21952,80.246528,27.007999999995036,2025-03-22 11:24:10.219520000,stacks,47.36,80.293888,6550,1,1
inword_handpicked,2025_03,235,underground,30,158,89.832576,89.881472,48.89599999999916,2025-03-22 11:24:19.832576000,stacks,4.352,89.885824,6556,1,1
inword_handpicked,2025_03,235,underground,30,158,243.012736,243.040384,27.64799999999923,2025-03-22 11:26:53.012736000,stacks,3.968,243.044352,6571,1,1
inword_handpicked,2025_03,235,underground,30,158,243.379968,243.436928,56.960000000003674,2025-03-22 11:26:53.379968000,stacks,14.72,243.451648,6572,1,1
inword_handpicked,2025_03,235,underground,30,158,243.942656,243.96992,27.264000000002397,2025-03-22 11:26:53.942656000,stacks,15.104,243.985024,6573,1,1
inword_handpicked,2025_03,235,underground,30,158,244.28032,244.333952,53.63200000002166,2025-03-22 11:26:54.280320000,stacks,5.3759999999999994,244.339328,6574,1,1
inword_handpicked,2025_03,235,underground,30,158,244.83008,244.861184,31.103999999999132,2025-03-22 11:26:54.830080000,stacks,22.4,244.883584,6575,2,2
inword_handpicked,2025_03,235,underground,30,158,245.15584,245.19628,40.439999999989595,2025-03-22 11:26:55.155840000,stacks,17.544,245.213824,6576,1,1
inword_handpicked,2025_03,235,underground,30,158,245.605632,245.65952,53.88799999997218,2025-03-22 11:26:55.605632000,stacks,10.88,245.6704,6577,1,1
inword_handpicked,2025_03,235,underground,30,158,251.267328,251.33004,62.712000000004764,2025-03-22 11:27:01.267328000,stacks,24.2,251.35424,6585,1,2
inword_handpicked,2025_03,235,underground,30,159,36.004224,36.026112,21.88799999999702,2025-03-22 11:29:26.004224000,stacks,25.6,36.051712,6600,1,1
inword_handpicked,2025_03,235,underground,30,159,180.640128,180.661632,21.503999999993084,2025-03-22 11:31:50.640128000,stacks,2.944,180.664576,6643,1,1
inword_handpicked,2025_03,235,underground,30,159,345.555456,345.581432,25.97600000001421,2025-03-22 11:34:35.555456000,stacks,37.0,345.618432,6649,1,1
inword_handpicked,2025_03,237,underground,30,0,1.102976,1.147264,44.2880000000001,2025-03-22 12:15:49.102976000,stacks,12.16,1.159424,9075,1,1
inword_handpicked,2025_03,237,underground,30,0,31.873024,31.91564,42.61599999999888,2025-03-22 12:16:19.873024000,stacks,10.248,31.925888,9082,1,1
inword_handpicked,2025_03,237,underground,30,0,91.133056,91.203192,70.13600000000508,2025-03-22 12:17:19.133056000,stacks,19.464,91.222656,9089,1,1
inword_handpicked,2025_03,237,underground,30,0,95.151232,95.178488,27.256000000008385,2025-03-22 12:17:23.151232000,stacks,15.879999999999999,95.194368,9093,1,1
inword_handpicked,2025_03,237,underground,30,0,97.417856,97.46816,50.30399999999702,2025-03-22 12:17:25.417856000,stacks,18.688,97.486848,9095,1,1
inword_handpicked,2025_03,237,underground,30,0,169.859072,169.903096,44.02400000000739,2025-03-22 12:18:37.859072000,stacks,42.248,169.945344,9100,1,1
