exp,file_num,t_entry,motion_pre,p_occupied
501,185,325.3073,0.0027006711409395,0.9060067788287468
548,157,218.9269,0.0008787472035794,0.7968847927141806
565,126,237.7502,9.149888143176736e-05,0.4735295599507133
513,100,7.2746,1.3422818791946309e-06,0.6786408193813327
519,164,135.6146,0.0001317673378076,0.9865937632855418
517,194,114.3182,0.0037516778523489,0.9857508369077548
512,46,20.7719,0.0028107382550335,0.9755798336839288
493,52,6.403,0.0004011185682326,0.9731708744083144
501,113,327.7045,0.0001713646532438,0.7785213634464861
513,83,27.0801,0.0019295302013422,0.9938748548067816
519,88,219.185,0.0010006711409395,0.9969079826811986
519,187,317.1626,1.3422818791946309e-06,0.7330804258414502
512,112,313.267,0.0,0.177769994708567
525,6,200.8155,0.0,0.590062170307021
545,143,293.4516,0.0005950782997762,0.6240506405054577
565,93,188.9605,0.0015494407158836,0.9917237455745423
519,177,151.5811,0.0003279642058165,0.994398376868221
516,2,152.4958,0.0022718120805369,0.9914742984818032
492,3,147.0253,0.0,0.9062183709899676
517,170,161.9672,0.0009040268456375,0.979789155680582
497,173,324.6156,4.47427293064877e-07,0.9437352312138504
565,33,326.6322,0.0034067114093959,0.95620810623237
513,171,31.5442,0.0,0.2888571057585968
512,99,70.2197,0.0017035794183445,0.9686111583937672
506,68,116.6648,0.0003020134228187,0.9869445361109264
517,137,305.5477,0.0011796420581655,0.9384020922202952
497,103,271.0083,0.0026134228187919,0.9910666705260458
506,58,264.4298,0.0,0.5874833477397381
534,4,153.8186,0.0005398210290827,0.9181300346467964
504,67,145.6748,0.0021111856823266,0.9916001888803584
505,21,19.7205,8.903803131991053e-05,0.987805492719432
506,20,264.1148,0.0005409395973154,0.9495680240441232
517,30,28.2251,0.0035429530201342,0.9815876172329914
519,114,69.8919,0.0005163310961968,0.8182323354760588
501,221,196.9475,0.0036024608501118,0.9967467982227178
508,55,261.2068,0.0010496644295302,0.9396041568704934
519,130,255.2112,0.0032192393736017,0.7884886226539317
497,111,203.7349,6.711409395973154e-07,0.7760013896718304
501,106,345.5428,0.0024995525727069,0.987565991126773
504,112,103.214,0.0006427293064876,0.9848285878384896
505,4,118.9921,0.0012478747203579,0.9093328208306892
565,103,339.1032,0.0002565995525727,0.9083837891398402
494,48,148.147,0.0004742729306487,0.9927265495852589
517,0,249.0802,0.0023680089485458,0.8849063618839162
565,29,236.9398,6.241610738255034e-05,0.7981674562770897
526,9,17.3235,0.0,0.9338972790617314
497,112,272.7758,1.342281879194631e-06,0.6053323386409021
519,100,171.5709,0.0019158836689038,0.9912257437359138
519,58,208.6437,0.0032776286353467,0.9958067160560264
501,22,242.7207,0.0004060402684563,0.9828859038404162
548,115,349.2175,4.47427293064877e-07,0.7118110363664977
493,117,86.5495,0.0037624161073825,0.8148486144131373
512,105,24.5185,0.0014440715883668,0.9917958794589856
548,116,148.6829,1.1185682326621925e-06,0.6623802026963107
544,13,75.4211,0.0004465324384787,0.9386275598724716
517,81,286.4372,0.0003413870246085,0.9938139886131178
497,172,347.3838,0.0028214765100671,0.9864359900092188
517,196,86.2252,0.0033581655480984,0.9411973893161608
519,2,254.8639,0.0,0.8870987436912656
550,48,322.3528,2.237136465324385e-07,0.6204893371654905
501,114,9.466,2.237136465324385e-07,0.7747356367817503
526,37,315.7398,0.0,0.7229097588417225
526,94,291.761,0.0033342281879194,0.9828701592667636
545,13,3.3322,0.0008953020134228,0.8298744375313648
504,122,175.2991,2.237136465324385e-07,0.6366276493159185
565,33,276.8884,0.0031232662192393,0.9332682926172696
513,54,189.0831,2.237136465324385e-07,0.7740849178922312
493,114,285.99,0.0018961968680089,0.8074310239244269
526,40,173.9438,0.0,0.7644825240133234
565,39,82.1015,0.0008624161073825,0.8695578649468295
519,206,344.9464,0.0025418344519015,0.9122814793153916
497,204,43.2745,0.0036666666666666,0.9772910889193084
565,100,213.5882,6.174496644295302e-05,0.9481452471728856
493,90,118.9118,0.001879418344519,0.9084190690287354
514,11,113.7931,0.0027020134228187,0.9984060395464848
513,172,270.4339,0.0005653243847874,0.6212841129232312
541,6,148.1739,0.0005805369127516,0.9583695909943716
497,165,350.0295,6.711409395973154e-07,0.8092429767753287
505,83,354.0131,0.0037530201342281,0.994310867583634
513,55,144.2929,0.0,0.6674113540535614
518,6,48.1135,0.0035532438478747,0.955823920346602
501,216,69.0077,0.0,0.5287389401309447
517,131,255.9299,1.3422818791946309e-06,0.983856940433082
504,124,217.3388,0.0,0.7712828790032445
519,198,107.377,1.3422818791946309e-06,0.9932309964213334
501,110,24.7624,0.0029870246085011,0.8501731430979548
565,93,151.1336,0.0031134228187919,0.9916807822225154
513,73,147.8722,0.0016953020134228,0.9850138784084532
501,136,265.5268,0.0032662192393736,0.9596791405570808
512,45,348.5809,0.0007375838926174,0.8741746047824143
530,9,211.8891,0.0001114093959731,0.990632637547299
494,21,6.6162,1.3422818791946309e-06,0.94442251828019
552,100,294.2759,0.0031982102908277,0.9893019673829624
541,9,94.0156,0.0003532438478747,0.8662908221751411
513,187,336.1164,0.0,0.9629581097763336
517,108,77.1046,0.0,0.4603760627929118
501,102,223.8311,0.0002353467561521,0.9939042582313292
501,88,349.8512,0.0021380313199105,0.9644623801144412
526,24,176.8184,0.0,0.6778305395815668
548,86,9.948,0.0011178970917225,0.9807807855822608
545,153,251.4857,0.0,0.3537457590548532
513,176,296.7226,0.0018237136465324,0.7067927448498683
504,9,221.7194,0.0006190156599552,0.9640434237631448
494,1,82.887,1.1185682326621925e-06,0.6744236380250493
526,42,49.7527,2.237136465324385e-07,0.9469954318531468
526,20,28.8683,2.237136465324385e-07,0.8586639534397843
526,3,299.0159,0.0027682326621923,0.9766857724692822
504,71,313.0245,0.0006290827740492,0.9964957171977096
513,108,214.7367,0.0025926174496644,0.9877992448151276
519,28,30.8502,7.67337807606264e-05,0.9954440834292284
493,12,110.7566,0.0018064876957494,0.9161654966911108
492,5,325.3982,0.0,0.9128689720277846
504,36,47.538,0.0009581655480984,0.974806313586328
519,88,162.6295,0.0006512304250559,0.989551403353456
548,158,196.2195,0.0035091722595078,0.9497429227886636
505,86,8.4287,0.0,0.8415250840130915
526,53,208.5127,6.107382550335571e-05,0.998601991479054
513,51,28.0634,0.0,0.8118767470472065
513,175,335.3979,0.0002950782997762,0.7362698564758808
501,114,160.3884,5.92841163310962e-05,0.8783316646268813
506,65,165.5321,0.0021026845637583,0.9983982896450324
501,89,121.6397,0.0005322147651006,0.9840117305625566
526,24,53.6186,0.0,0.7427875899949241
565,93,294.422,0.0007467561521252,0.9948012286559118
501,62,153.7741,0.0019480984340044,0.9970081252005384
497,195,114.5026,2.237136465324385e-07,0.9608408841546858
496,3,244.6923,0.0001890380313199,0.975418359134968
513,21,245.5415,9.642058165548098e-05,0.9881059480037953
518,7,276.0346,0.0,0.8617694821818008
517,192,180.2968,0.0018680089485458,0.7656701131969821
516,2,119.4617,0.0012608501118568,0.9588106123369812
541,7,129.3769,0.0011337807606263,0.8240550576641793
504,67,96.5487,0.0032051454138702,0.996832420856355
519,14,268.4973,6.912751677852349e-05,0.994304136096487
513,30,123.8179,0.0002046979865771,0.975051252933024
513,182,308.7835,0.0,0.8801019418882399
501,17,328.0054,0.0035250559284116,0.9526819776413692
504,5,220.6679,0.0001234899328859,0.919317884658966
504,17,13.7305,0.0004825503355704,0.9953475664950324
497,109,131.509,0.0,0.8321518637652447
517,94,100.1869,0.0,0.303163891860046
501,115,29.2306,0.0030997762863534,0.9813816913361324
521,5,159.0696,2.237136465324385e-07,0.5583953980869099
493,15,239.1699,0.0008809843400447,0.8514714111811361
497,25,294.9167,0.0018295302013422,0.9950178511236932
511,0,313.6027,0.0016257270693512,0.981647140132825
513,56,316.2144,0.0036409395973154,0.9712938057546184
518,17,236.176,0.0019599552572706,0.9995771082205246
565,126,146.131,0.0002331096196868,0.5975577076057907
517,122,355.2362,0.0,0.4046188890679919
526,90,28.6138,0.0023279642058165,0.9849632295865424
515,17,333.358,2.237136465324385e-07,0.994723661644667
514,10,170.1708,0.0031046979865771,0.934290646909664
545,73,29.9633,0.0011709172259507,0.989932336175154
497,214,166.3958,0.0,0.466096919674647
519,111,316.7648,0.0012675615212527,0.8869938159861472
497,166,171.5497,0.0026894854586129,0.7811667017912659
512,5,144.3552,0.0009740492170022,0.992400225722478
548,1,7.5693,0.0031393736017897,0.9795432547939924
504,37,199.4067,0.0007190156599552,0.9970943708571488
501,111,63.097,0.0,0.4381573735916179
548,155,275.7384,0.0035914988814317,0.9945413037435946
504,5,279.7734,0.0029749440715883,0.9490827799419936
515,0,277.4545,2.237136465324385e-07,0.9835272871154258
513,70,316.0932,0.0004051454138702,0.8473673222271868
493,109,237.5142,0.0004026845637583,0.9366717227259648
497,205,239.8276,0.0035472035794183,0.9815234482323034
544,12,164.5594,0.0006695749440715,0.4371632228147641
504,185,255.8441,0.0009577181208053,0.591041921232113
517,81,157.2773,0.001131096196868,0.9920613094188216
557,11,308.0311,0.0008646532438478,0.99436451615977
544,10,127.1735,0.0021818791946308,0.89231589153129
526,93,88.6775,0.0028823266219239,0.97707390222283
510,6,285.6983,0.0001129753914988,0.9913310898752696
505,137,52.0957,0.0008606263982102,0.9105976746945016
519,132,228.4805,0.0,0.4376429061099299
493,44,196.7464,0.0031469798657718,0.9926820611932444
544,13,226.2264,4.47427293064877e-07,0.955370461241708
513,49,327.3388,0.0014049217002237,0.9925953384685524
550,33,233.8943,0.0016548098434004,0.763714707861699
504,9,81.2272,0.002589932885906,0.9268601060680416
545,177,221.5741,0.0026789709172259,0.8488894511551963
517,196,251.1907,6.711409395973154e-07,0.859886567591324
526,30,291.2338,1.1185682326621925e-06,0.7284657765976466
521,1,182.0446,0.0015190156599552,0.9918869658711488
549,15,207.2814,0.0002720357941834,0.7449228339282296
497,175,21.4283,0.0010706935123042,0.9355434711909546
513,48,174.3366,0.0004147651006711,0.991882660552691
501,155,95.2815,0.0030098434004474,0.9764358029552576
519,192,189.6993,6.711409395973154e-07,0.6528031502575539
517,136,176.6026,0.0020780760626398,0.990851997250762
504,136,94.3256,8.456375838926175e-05,0.7145553158971896
519,90,159.8025,0.0032682326621923,0.98473901906844
517,181,281.8892,0.0001418344519015,0.99061692266129
545,169,255.5925,8.43400447427293e-05,0.99018547231023
501,136,132.801,1.1185682326621925e-06,0.9614725466917916
519,121,20.8389,0.0022154362416107,0.9037311292097908
530,3,351.3044,0.0026991051454138,0.960108347206808
526,16,75.9926,5.838926174496645e-05,0.9503462742007796
501,112,221.6105,0.0,0.889133000331949
555,41,204.5316,0.0007194630872483,0.9436016160579916
550,36,47.6543,0.0004248322147651,0.7382340079956927
497,141,281.1205,9.038031319910516e-05,0.9474173195764016
497,176,164.7465,2.237136465324385e-07,0.9921712326120656
501,167,8.1152,0.0034930648769574,0.9952003053375768
517,191,118.6749,0.0012288590604026,0.8651011113640684
493,15,228.6399,0.001507158836689,0.8434022519440071
494,2,98.6021,0.0015051454138702,0.8740950090527286
526,5,1.3326,0.0017762863534675,0.9823887705749386
545,15,176.9851,0.0001807606263982,0.9938886675558216
521,53,33.373,0.0031391498881431,0.9441869859230614
504,50,116.6972,0.0017946308724832,0.9920442152968248
545,180,193.2497,0.0008460850111856,0.6058393900224899
513,27,156.4573,0.0001572706935123,0.9581285454327608
519,56,279.6849,0.0027208053691275,0.979307214909946
516,4,90.2762,4.47427293064877e-07,0.9543386484376588
504,186,349.5233,0.0009221476510067,0.6788351380055146
494,33,14.6403,4.47427293064877e-07,0.7057911459402467
515,19,343.3438,0.0018581655480984,0.9979855106898744
501,201,305.1472,0.0011015659955257,0.9536827929957812
518,2,190.5426,0.0,0.656382619735226
519,191,313.9182,6.711409395973154e-07,0.6561190725146302
519,83,292.8008,0.0018968680089485,0.9849744768873718
505,188,308.6149,0.0008127516778523,0.9608174069880372
517,44,163.0172,0.0001552572706935,0.9611526549761676
493,37,89.45,0.0029545861297539,0.939697274700288
555,39,204.1638,0.0032637583892617,0.98528979990343
515,16,290.1241,0.0036492170022371,0.9905957983267368
510,2,53.8063,1.1185682326621925e-06,0.2800707418476635
555,70,150.0629,0.001797091722595,0.981520118337891
506,59,312.2756,0.0020460850111856,0.9248136234916132
505,75,264.9904,0.0032803131991051,0.99730915857906
518,4,54.2332,6.97986577181208e-05,0.9358192421619712
497,63,187.2217,0.0027015659955257,0.9960836791935854
565,34,255.1444,0.0002044742729306,0.785677678719957
513,49,69.4106,0.0010022371364653,0.9914792805584288
512,99,151.6745,0.0020369127516778,0.9366381773941796
548,153,93.7568,0.0035874720357941,0.9993072463192127
508,58,107.6413,0.0004192393736017,0.9752799943120836
517,193,121.5676,4.47427293064877e-07,0.8594817080051761
545,170,93.27,0.0013201342281879,0.99291256158442
565,96,98.7545,1.5659955257270692e-06,0.9891177447782252
565,30,114.0703,0.0031510067114093,0.7988750477805969
555,137,149.5732,0.0004261744966442,0.1314248752518231
513,53,341.0457,0.0,0.6964336908391239
501,202,120.3097,8.948545861297539e-07,0.971923170239012
506,64,337.2445,0.0008302013422818,0.9976682668527206
513,172,21.6131,0.0,0.4527246667910337
493,45,286.1999,0.002482774049217,0.9958524433525762
521,1,353.1144,0.0026221476510067,0.9910815001855612
565,37,108.0798,0.0012319910514541,0.8215572319200835
519,112,260.4536,0.0,0.6412355443114943
508,59,117.4385,0.0015917225950782,0.9971696293668068
492,2,203.0412,0.0,0.9228829945267136
517,86,284.8853,0.0037154362416107,0.9834236250216092
513,72,250.8942,0.0022064876957494,0.994864310839522
506,46,184.9582,0.0015747203579418,0.993439554605874
496,8,246.9238,0.0008751677852348,0.9980968803756276
513,51,146.3494,0.0011087248322147,0.9719328846214166
526,14,237.4605,4.47427293064877e-07,0.925920354482398
565,96,19.8935,1.5659955257270692e-06,0.9863037536867872
555,12,318.054,0.0005002237136465,0.9622316365198772
497,172,195.0527,0.0037042505592841,0.9917111180429722
541,9,67.7978,0.0006044742729306,0.7736424230210556
519,112,305.5781,0.0002069351230425,0.7671213468551975
516,2,73.37,0.0,0.9532449045787964
517,196,314.2664,0.0013807606263982,0.947935979502102
519,126,213.524,0.0,0.3678527086708568
517,190,332.9647,0.0017612975391498,0.8048867742304686
517,30,296.1234,0.0027917225950783,0.9956337664819894
526,42,137.9315,0.0026503355704697,0.9514511965488632
545,108,53.1918,0.0001378076062639,0.7008426923188956
497,207,322.412,0.0,0.9924062006682836
519,90,199.4177,0.0019422818791946,0.9540316469051724
501,11,161.4018,0.0015935123042505,0.9946635920177856
494,27,12.1162,0.0019579418344519,0.978729556759202
548,157,282.513,0.0006501118568232,0.8985640682665444
512,98,342.0697,0.0009912751677852,0.916684543175064
516,7,34.2164,0.0,0.4203772220432618
513,181,266.6483,0.0,0.767262263739235
521,51,106.9864,0.0030496644295302,0.9640119107135208
512,114,347.9165,6.711409395973154e-07,0.7488959523576644
493,21,185.4504,9.395973154362417e-05,0.987626937435817
501,123,156.4534,0.0,0.6792474535438172
518,6,93.078,0.0028738255033557,0.9696587621463694
515,0,147.2688,0.0,0.8321075415283169
565,96,291.8529,0.0001342281879194,0.9835255008536962
493,117,247.7844,0.0013941834451901,0.8338611142899455
555,87,85.9997,0.002276062639821,0.995779921899884
493,115,181.6194,0.0025208053691275,0.8045306456762952
519,82,111.7337,0.0001568232662192,0.6565738957807093
518,14,239.7485,0.0,0.6999028367080857
493,3,117.0647,0.0035577181208053,0.997167862789062
505,13,55.558,2.237136465324385e-07,0.9488008298771706
513,173,266.4603,0.0019617449664429,0.8851210739063907
526,14,207.4204,0.0,0.920537175911383
519,129,325.3687,0.0,0.5374592630102052
494,31,68.2243,0.0019697986577181,0.9900389644498512
517,61,111.4721,0.0018393736017897,0.942092118483615
501,29,180.4491,0.0015870246085011,0.9924996123201036
517,57,310.9381,0.0018677852348993,0.99603760663865
519,19,96.8952,0.0001823266219239,0.9580929303768422
545,73,203.8498,0.0017689038031319,0.9974916696710028
557,67,189.8168,0.0011939597315436,0.986511318783137
497,134,193.3365,0.0,0.5492734298651628
517,141,251.3254,0.0023445190156599,0.9879428404034692
550,22,164.4837,0.0014270693512304,0.9933440847064584
545,171,233.8029,0.0006035794183445,0.9863917166796858
504,138,51.5177,0.0,0.434760291630814
506,55,245.6099,8.366890380313198e-05,0.9558451738189708
504,67,295.1874,0.0020371364653243,0.9964922595903172
504,200,266.7054,0.0024373601789709,0.8687669743096216
504,9,89.8133,0.0006780760626398,0.9039655008696325
549,4,251.8742,0.0005953020134228,0.9215654999862086
513,54,124.1081,0.0,0.6833317730309079
493,58,82.3431,0.0016953020134228,0.9843181171909652
555,118,266.3371,0.0026881431767337,0.9324016531135368
517,141,81.7122,0.0017776286353467,0.972273839389872
526,31,153.6771,2.237136465324385e-07,0.6810908408880864
505,86,163.4009,0.0020451901565995,0.9759387903836312
545,177,132.9911,0.0023013422818791,0.9040118427741244
513,172,298.7222,0.0010252796420581,0.8774916459725877
497,136,191.9017,0.0,0.4134510539347619
493,113,45.6551,0.0023545861297539,0.995542214574542
508,57,80.636,0.003489932885906,0.888994283112229
549,5,194.9953,0.0008776286353467,0.9971290905527032
548,113,342.7157,0.0003373601789709,0.9686210026161188
517,190,299.658,0.0013248322147651,0.8319637732964361
541,9,195.2265,9.30648769574944e-05,0.6177787824102485
513,49,209.6329,0.0002255033557046,0.9914191568259956
555,6,145.3981,0.0002961968680089,0.9289125107348596
529,8,241.5537,0.0036156599552572,0.9904087918223274
504,128,338.7689,0.0006060402684563,0.7126545498699856
501,89,216.3293,0.0025762863534675,0.9585219802512296
565,33,121.834,0.0035395973154362,0.9737240704985752
506,32,219.8794,0.0012020134228187,0.8615318964018592
548,151,135.1296,0.0010458612975391,0.9953795022404782
513,27,6.8186,0.0035668903803131,0.9956484122294298
518,2,233.0578,0.0019478747203579,0.9116784634405424
545,169,297.6693,0.0002098434004474,0.991219947341388
517,86,216.2816,0.0001192393736017,0.9494880774720283
521,0,77.3765,0.0007096196868008,0.5441588164568136
517,126,334.8757,0.0008995525727069,0.982643837829795
505,12,228.0014,0.0,0.9361221981384318
504,111,165.9739,0.0006123042505592,0.9818240010359288
505,179,233.4901,0.0025326621923937,0.6727205176753398
548,115,219.7227,0.0003228187919463,0.754091662484602
504,38,207.2059,0.0034085011185682,0.9940631020679794
505,185,40.3739,0.0014501118568232,0.8296104028094593
517,177,310.0108,0.0027134228187919,0.9686496807624932
515,18,130.2336,0.0016127516778523,0.9945429525226326
497,122,120.8331,6.711409395973154e-07,0.98781032826492
505,5,85.6057,0.0,0.6643358542485538
504,108,346.8189,0.0010751677852348,0.9274597930834728
505,46,331.1615,6.957494407158837e-05,0.9971954329672864
516,3,342.8699,0.000279418344519,0.973363432067234
505,76,153.8076,0.0001729306487695,0.9970923030739586
517,97,231.3423,0.00025548098434,0.9992192607113756
508,60,162.1456,0.0003519015659955,0.9662798282502004
545,172,249.0105,6.711409395973154e-07,0.9873866355531956
534,10,44.5747,0.000265995525727,0.9801595088271888
501,162,320.7944,0.0020977628635346,0.9637657524910002
512,97,240.3315,0.0002011185682326,0.9597002620310408
504,68,123.5367,0.0011595078299776,0.99267034483076
512,110,171.8885,0.0013353467561521,0.967869446324782
517,180,75.2317,0.0012076062639821,0.9904186126895446
506,27,7.7826,0.0004442953020134,0.9019890049858024
497,198,236.5371,0.0,0.9775549856306128
548,159,142.1721,0.0001026845637583,0.802934120124321
501,106,149.0771,0.0018022371364653,0.9914876138963188
513,126,86.5466,0.0033131991051454,0.9992372652254926
493,16,33.6465,0.0035684563758389,0.7984981572437498
504,9,248.3515,0.0033738255033557,0.9625458595123564
514,10,55.6836,0.0034809843400447,0.9326236130262622
505,156,171.8673,0.0,0.6171382205247747
499,16,79.9869,0.0017630872483221,0.9959653717033006
501,205,138.6284,0.0019514541387024,0.985637539871672
505,168,212.3216,0.0,0.4530190820850844
497,8,58.4513,0.0016357941834451,0.9991379513380556
552,75,138.6391,4.47427293064877e-07,0.7502808684667183
552,76,300.6119,0.0009456375838926,0.781356522979181
506,15,196.8276,0.0006599552572706,0.9477055492720516
519,85,237.7806,0.0004436241610738,0.9882173377058868
514,13,57.1384,0.0034729306487695,0.9955387020577174
555,94,15.8856,0.0001076062639821,0.9806602151586812
504,52,299.1582,0.0021369127516778,0.9953598443609132
504,130,310.4055,0.0,0.4672069843677825
504,149,296.8403,0.0022259507829977,0.9027938374555596
565,97,223.0602,0.0034248322147651,0.9994342928300224
493,122,287.819,0.0020165548098434,0.8772669501863068
526,80,118.7756,0.0004302013422818,0.9985584937115248
493,21,152.3277,0.0004527964205816,0.9850911423140214
498,4,260.6412,0.0011653243847874,0.9982447149419968
552,87,194.2457,0.0009147651006711,0.986294597154516
505,7,183.4339,0.0,0.7947236340046037
512,113,287.4776,0.0,0.2013506797058483
516,4,73.2141,0.000341610738255,0.9546570616366244
515,13,281.3837,0.0017997762863534,0.8791754496756072
493,36,174.5427,0.0034076062639821,0.9704534759449248
517,119,279.6334,0.0,0.3560690560753374
565,101,296.205,0.0022841163310961,0.9866747872557596
511,9,219.6791,2.237136465324385e-07,0.846027327755384
512,1,86.0674,0.0014096196868008,0.9234278294973516
493,11,112.5157,0.0026829977628635,0.8297339614766137
493,21,21.3919,0.003262639821029,0.964011347848968
512,66,215.4207,0.0005156599552572,0.9882347585271122
501,172,350.796,0.0019011185682326,0.993583167885391
497,199,289.4812,0.0016812080536912,0.99700019624963
526,34,143.9873,8.232662192393737e-05,0.9325561510783532
557,44,144.8747,0.0013914988814317,0.997125190270462
505,6,191.1766,0.0,0.8249038178610889
516,6,259.5879,0.0,0.4736504346464272
513,45,222.9085,0.0013082774049217,0.9482007030953314
504,9,72.2224,0.0015856823266219,0.9290302619867612
518,1,194.9042,0.0033152125279642,0.6760446248304784
505,124,322.7503,0.0026434004474272,0.970466337995988
513,70,343.2037,0.0001653243847874,0.7947134108128892
552,7,69.0065,0.0015067114093959,0.5793069319439669
544,11,267.2855,0.0008854586129753,0.8019614408215142
555,164,317.2009,7.15883668903803e-05,0.9174537778972908
512,113,168.6568,0.0,0.1812643919647157
505,177,59.0861,0.0,0.3482865087281486
534,6,234.0823,0.000789932885906,0.7787126934941533
541,6,229.9919,0.0018192393736017,0.9941906511243352
519,82,41.406,4.47427293064877e-07,0.6525496296774106
512,37,185.566,0.0004912751677852,0.9935530214901738
501,135,133.3674,0.0,0.9372688243489574
505,9,304.2269,0.0,0.9165923281491511
497,134,325.7253,0.0032834451901565,0.7684142085036705
517,119,201.6208,0.0,0.3555088964808754
535,27,194.7966,8.344519015659956e-05,0.9888943138718078
517,20,30.5036,0.0037577181208053,0.9472037184628724
513,60,289.0346,0.0007134228187919,0.9642043431815186
501,202,162.5312,0.0018697986577181,0.9920768526884152
526,106,84.9207,0.0019548098434004,0.994902836505699
519,110,156.621,0.0025255033557046,0.7063271338084258
505,183,109.0674,4.47427293064877e-07,0.4381884705498324
497,167,12.6764,0.0,0.6307945656675165
529,13,71.4544,0.0001270693512304,0.9589386262764402
505,48,162.2812,0.0007380313199105,0.9982114249895936
506,30,81.9304,0.0,0.7116594365352902
516,7,129.4555,0.0,0.4204007209285085
521,1,30.5708,0.0,0.9365398452068708
497,174,126.9243,0.0008774049217002,0.9252382977769652
513,17,227.7734,0.0031590604026845,0.9935265716669796
535,25,148.9931,0.00095548098434,0.60241954325803
501,190,155.6804,0.0029646532438478,0.4758126685573394
497,7,93.367,0.0011434004474272,0.9962926974522724
498,1,104.2017,0.0,0.8358263521991105
518,8,196.2823,2.237136465324385e-07,0.9585765382030368
545,175,231.5605,0.0001512304250559,0.9471863710648676
512,1,251.184,0.0035695749440715,0.7735699327603192
555,39,115.6509,0.0002541387024608,0.9891169572075424
520,1,145.4411,0.0002178970917225,0.8088384134487566
506,38,264.1442,0.0002275167785234,0.4784623530223781
527,9,154.8607,0.0001628635346756,0.9892712655017885
517,139,174.8867,0.003417673378076,0.9952128894775468
501,130,155.3209,0.0006536912751677,0.9812328362842312
552,91,140.7553,0.0012008948545861,0.9926403287451906
527,11,164.0178,0.0018362416107382,0.977193627406132
493,51,89.7956,0.000865548098434,0.9934785379263188
505,6,203.3335,0.0,0.8241183822421617
534,8,190.8208,0.0031946308724832,0.980170442283261
565,98,225.4441,0.0010107382550335,0.7076790050058646
526,12,179.3488,0.0015194630872483,0.9952809889579156
519,128,222.2601,0.0,0.4731362604911178
501,123,259.084,0.0,0.6775467922493609
517,92,209.6147,0.0010123042505592,0.8624264954907307
508,39,37.6753,0.0035161073825503,0.9739224078037848
505,158,68.8656,0.0,0.6307764087448866
550,1,216.1411,0.0011800894854586,0.9857099327536514
497,97,169.8691,0.002779865771812,0.9733627708616348
501,174,55.2074,0.0034539149888143,0.9978305927191026
504,159,37.6155,0.0021523489932885,0.8526105390878761
548,153,284.0791,0.0004008948545861,0.994005677480407
505,184,340.1942,0.0,0.545625621340183
519,111,234.3085,0.0,0.5491019914461267
545,171,141.0505,0.0001684563758389,0.9913788983315798
512,60,306.4556,0.0022847874720357,0.6881219320082241
498,4,163.1084,0.0035129753914988,0.9913268486691654
555,136,295.4501,0.0001288590604026,0.0437036141167781
518,13,98.4186,4.47427293064877e-07,0.8377925128888215
501,208,100.6579,2.237136465324385e-07,0.8405865206074773
493,16,12.6229,0.0033080536912751,0.8418279102863974
552,61,65.9909,0.0001187919463087,0.9891875209426184
516,6,236.0842,0.0,0.46884547545764
505,157,34.8017,0.0,0.6231141664753747
508,17,39.0112,0.0024863534675615,0.9704578936624236
501,216,148.4973,0.0,0.5337950587977109
555,41,173.2169,0.0005885906040268,0.94474113348692
501,185,113.4225,0.0023879194630872,0.6076911299364046
552,91,255.8029,0.0006706935123042,0.993996431640507
504,20,295.2618,0.0007713646532438,0.977500934090602
513,69,83.339,0.003310514541387,0.9354802125437316
512,97,271.1748,0.0029785234899328,0.9828245420170744
497,6,181.8306,0.0022503355704697,0.9667448168704732
552,72,337.6157,0.0024935123042505,0.7256525740898937
512,90,76.0341,0.0009586129753914,0.9346844289805206
519,98,12.9742,0.0005742729306487,0.9696278657104692
494,1,165.6762,0.0008355704697986,0.699769413478655
517,191,288.7818,0.0016342281879194,0.5834989770888893
515,10,125.8326,0.0034085011185682,0.9329486994482225
565,95,138.1308,0.0002427293064876,0.9710237066922603
505,9,350.1861,0.0035302013422818,0.9720515453449984
513,43,85.9799,0.0028771812080536,0.983192737570166
493,52,354.6169,0.0017503355704697,0.9269306311223166
498,5,190.1796,0.0,0.7996918867272563
497,98,91.1731,0.0003046979865771,0.991684768417797
565,116,36.6014,0.0001534675615212,0.7578041011072444
497,170,323.6109,0.0,0.8136787900500685
534,4,298.1121,9.395973154362418e-05,0.6375174647074421
505,8,294.9019,6.711409395973154e-07,0.9431955736968176
505,101,227.307,0.0001507829977628,0.9855652615528282
501,194,313.8481,0.0,0.2397438733435112
522,9,108.3261,0.0,0.6247904289273661
493,12,232.4698,0.0014324384787472,0.4262844767959251
548,157,24.2463,0.0016859060402684,0.9508836600843908
555,100,313.0498,0.0028948545861297,0.9463210496719427
506,17,60.6593,0.0005944071588366,0.9611178308610512
517,161,118.3197,8.098434004474274e-05,0.8519714852311079
517,193,204.0647,2.237136465324385e-07,0.7573222187935087
519,24,107.6869,0.0009232662192393,0.9947593185516522
501,186,31.6195,0.001189932885906,0.7909989991295506
493,97,27.51,0.0031286353467561,0.8538145946400298
497,123,168.5015,0.002976062639821,0.9863893472041873
504,138,99.3476,0.0,0.4555157851632636
497,154,304.5582,0.0013917225950782,0.9888886014092304
505,124,99.0003,0.0028333333333333,0.9821342331501496
513,66,116.4519,0.0025881431767337,0.9708861792176072
565,34,30.8276,0.0002223713646532,0.9563074286659692
501,221,180.9521,0.0032404921700223,0.9775160008771396
518,16,109.1113,0.0,0.7210542603585026
514,4,80.58,0.0031894854586129,0.9980135333515002
